"Ticker Symbol","Date","Divide(Momentum(SystemEquity(MACD Crossover System),1),10000)"
"BP_0011N",7/27/2001,-3.11037E-03
"BP_0011N",7/30/2001,2.120715E-03
"BP_0011N",7/31/2001,-9.8974E-04
"BP_0011N",8/1/2001,6.362144E-03
"BP_0011N",8/2/2001,-1.696589E-03
"BP_0011N",8/3/2001,-1.837907E-03
"BP_0011N",8/6/2001,-6.220741E-03
"BP_0011N",8/7/2001,0
"BP_0011N",8/8/2001,0
"BP_0011N",8/9/2001,0
"BP_0011N",8/10/2001,0
"BP_0011N",8/13/2001,0
"BP_0011N",8/14/2001,0
"BP_0011N",8/15/2001,0
"BP_0011N",8/16/2001,4.046713E-03
"BP_0011N",8/17/2001,-2.778839E-04
"BP_0011N",8/20/2001,-1.528566E-03
"BP_0011N",8/21/2001,3.751881E-03
"BP_0011N",8/22/2001,-4.168671E-04
"BP_0011N",8/23/2001,-8.337326E-04
"BP_0011N",8/24/2001,-2.779247E-03
"BP_0011N",8/27/2001,9.727142E-04
"BP_0011N",8/28/2001,-2.779164E-03
"BP_0011N",8/29/2001,0
"BP_0011N",8/30/2001,0
"BP_0011N",8/31/2001,0
"BP_0011N",9/4/2001,0
"BP_0011N",9/5/2001,0
"BP_0011N",9/6/2001,0
"BP_0011N",9/7/2001,0
"BP_0011N",9/10/2001,0
"BP_0011N",9/11/2001,0
"BP_0011N",9/13/2001,0
"BP_0011N",9/14/2001,2.825501E-04
"BP_0011N",9/17/2001,-3.412996E-03
"BP_0011N",9/18/2001,1.501724E-03
"BP_0011N",9/19/2001,1.365433E-04
"BP_0011N",9/20/2001,-2.593904E-03
"BP_0011N",9/21/2001,-3.822543E-03
"BP_0011N",9/24/2001,0
"BP_0011N",9/25/2001,0
"BP_0011N",9/26/2001,0
"BP_0011N",9/27/2001,0
"BP_0011N",9/28/2001,-1.217255E-03
"BP_0011N",10/1/2001,3.677442E-03
"BP_0011N",10/2/2001,-5.992819E-03
"BP_0011N",10/3/2001,3.813583E-03
"BP_0011N",10/4/2001,1.225839E-03
"BP_0011N",10/5/2001,2.723966E-03
"BP_0011N",10/9/2001,-1.293896E-02
"BP_0011N",10/10/2001,0
"BP_0011N",10/11/2001,0
"BP_0011N",10/12/2001,0
"BP_0011N",10/15/2001,0
"BP_0011N",10/16/2001,0
"BP_0011N",10/17/2001,0
"BP_0011N",10/18/2001,0
"BP_0011N",10/19/2001,0
"BP_0011N",10/22/2001,0
"BP_0011N",10/23/2001,0
"BP_0011N",10/24/2001,0
"BP_0011N",10/25/2001,0
"BP_0011N",10/26/2001,0
"BP_0011N",10/29/2001,0
"BP_0011N",10/30/2001,-1.918225E-03
"BP_0011N",10/31/2001,1.656186E-03
"BP_0011N",11/1/2001,5.106766E-03
"BP_0011N",11/2/2001,-2.76004E-04
"BP_0011N",11/5/2001,-1.380264E-03
"BP_0011N",11/6/2001,4.141266E-04
"BP_0011N",11/7/2001,1.380185E-03
"BP_0011N",11/8/2001,-5.38277E-03
"BP_0011N",11/9/2001,-2.48436E-03
"BP_0011N",11/13/2001,0
"BP_0011N",11/14/2001,0
"BP_0011N",11/15/2001,0
"BP_0011N",11/16/2001,0
"BP_0011N",11/19/2001,0
"BP_0011N",11/20/2001,0
"BP_0011N",11/21/2001,0
"BP_0011N",11/23/2001,0
"BP_0011N",11/26/2001,0
"BP_0011N",11/27/2001,0
"BP_0011N",11/28/2001,0
"BP_0011N",11/29/2001,0
"BP_0011N",11/30/2001,0
"BP_0011N",12/3/2001,1.286185E-03
"BP_0011N",12/4/2001,-2.669821E-03
"BP_0011N",12/5/2001,-2.388901E-03
"BP_0011N",12/6/2001,0
"BP_0011N",12/7/2001,2.837054E-03
"BP_0011N",12/10/2001,0
"BP_0011N",12/11/2001,2.814764E-03
"BP_0011N",12/12/2001,6.755548E-03
"BP_0011N",12/13/2001,-3.237054E-03
"BP_0011N",12/14/2001,8.725903E-03
"BP_0011N",12/17/2001,3.65926E-03
"BP_0011N",12/18/2001,-1.970351E-03
"BP_0011N",12/19/2001,-4.503674E-03
"BP_0011N",12/20/2001,-1.12594E-03
"BP_0011N",12/21/2001,-3.940701E-03
"BP_0011N",12/24/2001,0
"BP_0011N",12/26/2001,0
"BP_0011N",12/27/2001,0
"BP_0011N",12/28/2001,0
"BP_0011N",12/31/2001,0
"BP_0011N",1/2/2002,0
"BP_0011N",1/3/2002,0
"BP_0011N",1/4/2002,0
"BP_0011N",1/7/2002,0
"BP_0011N",1/8/2002,0
"BP_0011N",1/9/2002,0
"BP_0011N",1/10/2002,0
"BP_0011N",1/11/2002,0
"BP_0011N",1/14/2002,0
"BP_0011N",1/15/2002,0
"BP_0011N",1/16/2002,0
"BP_0011N",1/17/2002,0
"BP_0011N",1/18/2002,0
"BP_0011N",1/22/2002,0
"BP_0011N",1/23/2002,0
"BP_0011N",1/24/2002,0
"BP_0011N",1/25/2002,0
"BP_0011N",1/28/2002,0
"BP_0011N",1/29/2002,0
"BP_0011N",1/30/2002,0
"BP_0011N",1/31/2002,0
"BP_0011N",2/1/2002,0
"BP_0011N",2/4/2002,0
"BP_0011N",2/5/2002,0
"BP_0011N",2/6/2002,-1.957962E-03
"BP_0011N",2/7/2002,7.081513E-04
"BP_0011N",2/8/2002,9.914734E-04
"BP_0011N",2/11/2002,4.957379E-03
"BP_0011N",2/12/2002,8.498459E-03
"BP_0011N",2/13/2002,-3.399417E-03
"BP_0011N",2/14/2002,1.416467E-03
"BP_0011N",2/15/2002,7.081482E-04
"BP_0011N",2/19/2002,2.833267E-04
"BP_0011N",2/20/2002,-2.691185E-03
"BP_0011N",2/21/2002,-2.266278E-03
"BP_0011N",2/22/2002,5.665611E-03
"BP_0011N",2/25/2002,-5.382283E-03
"BP_0011N",2/26/2002,-1.841287E-03
"BP_0011N",2/27/2002,0
"BP_0011N",2/28/2002,0
"BP_0011N",3/1/2002,0
"BP_0011N",3/4/2002,0
"BP_0011N",3/5/2002,0
"BP_0011N",3/6/2002,0
"BP_0011N",3/7/2002,0
"BP_0011N",3/8/2002,0
"BP_0011N",3/11/2002,0
"BP_0011N",3/12/2002,0
"BP_0011N",3/13/2002,0
"BP_0011N",3/14/2002,0
"BP_0011N",3/15/2002,0
"BP_0011N",3/18/2002,0
"BP_0011N",3/19/2002,-1.808783E-03
"BP_0011N",3/20/2002,2.535843E-03
"BP_0011N",3/21/2002,-1.831409E-03
"BP_0011N",3/22/2002,0
"BP_0011N",3/25/2002,4.226257E-04
"BP_0011N",3/26/2002,7.044342E-04
"BP_0011N",3/27/2002,-1.12706E-03
"BP_0011N",3/28/2002,5.635284E-04
"BP_0011N",4/1/2002,1.112952E-02
"BP_0011N",4/2/2002,-3.240274E-03
"BP_0011N",4/3/2002,-4.226257E-04
"BP_0011N",4/4/2002,-1.267877E-03
"BP_0011N",4/5/2002,-5.6353E-04
"BP_0011N",4/8/2002,-1.549684E-03
"BP_0011N",4/9/2002,3.803717E-03
"BP_0011N",4/10/2002,4.226273E-04
"BP_0011N",4/11/2002,1.831493E-03
"BP_0011N",4/12/2002,-1.408867E-03
"BP_0011N",4/15/2002,1.127058E-03
"BP_0011N",4/16/2002,5.635315E-04
"BP_0011N",4/17/2002,3.803802E-03
"BP_0011N",4/18/2002,3.09937E-03
"BP_0011N",4/19/2002,0
"BP_0011N",4/22/2002,9.861557E-04
"BP_0011N",4/23/2002,-1.831491E-03
"BP_0011N",4/24/2002,8.453354E-04
"BP_0011N",4/25/2002,4.789876E-03
"BP_0011N",4/26/2002,1.831407E-03
"BP_0011N",4/29/2002,1.267963E-03
"BP_0011N",4/30/2002,-9.861557E-04
"BP_0011N",5/1/2002,4.085525E-03
"BP_0011N",5/2/2002,1.409058E-04
"BP_0011N",5/3/2002,3.099286E-03
"BP_0011N",5/6/2002,5.635284E-04
"BP_0011N",5/7/2002,-2.81723E-04
"BP_0011N",5/8/2002,-9.298111E-03
"BP_0011N",5/9/2002,0
"BP_0011N",5/10/2002,0
"BP_0011N",5/13/2002,0
"BP_0011N",5/14/2002,0
"BP_0011N",5/15/2002,0
"BP_0011N",5/16/2002,0
"BP_0011N",5/17/2002,0
"BP_0011N",5/20/2002,0
"BP_0011N",5/21/2002,0
"BP_0011N",5/22/2002,0
"BP_0011N",5/23/2002,0
"BP_0011N",5/24/2002,0
"BP_0011N",5/28/2002,0
"BP_0011N",5/29/2002,0
"BP_0011N",5/30/2002,0
"BP_0011N",5/31/2002,0
"BP_0011N",6/3/2002,0
"BP_0011N",6/4/2002,0
"BP_0011N",6/5/2002,0
"BP_0011N",6/6/2002,0
"BP_0011N",6/7/2002,0
"BP_0011N",6/10/2002,0
"BP_0011N",6/11/2002,0
"BP_0011N",6/12/2002,0
"BP_0011N",6/13/2002,1.47049E-04
"BP_0011N",6/14/2002,3.829264E-03
"BP_0011N",6/17/2002,1.777849E-03
"BP_0011N",6/18/2002,8.342358E-03
"BP_0011N",6/19/2002,-2.734833E-04
"BP_0011N",6/20/2002,5.470412E-03
"BP_0011N",6/21/2002,-1.504366E-03
"BP_0011N",6/24/2002,3.00873E-03
"BP_0011N",6/25/2002,3.282214E-03
"BP_0011N",6/26/2002,1.600089E-02
"BP_0011N",6/27/2002,-6.837494E-04
"BP_0011N",6/28/2002,2.871948E-03
"BP_0011N",7/1/2002,-6.838348E-04
"BP_0011N",7/2/2002,1.777933E-03
"BP_0011N",7/3/2002,-5.880679E-03
"BP_0011N",7/5/2002,-4.923361E-03
"BP_0011N",7/8/2002,0
"BP_0011N",7/9/2002,0
"BP_0011N",7/10/2002,0
"BP_0011N",7/11/2002,0
"BP_0011N",7/12/2002,0
"BP_0011N",7/15/2002,0
"BP_0011N",7/16/2002,0
"BP_0011N",7/17/2002,0
"BP_0011N",7/18/2002,0
"BP_0011N",7/19/2002,0
"BP_0011N",7/22/2002,0
"BP_0011N",7/23/2002,0
"BP_0011N",7/24/2002,0
"BP_0011N",7/25/2002,0
"BP_0011N",7/26/2002,0
"BP_0011N",7/29/2002,0
"BP_0011N",7/30/2002,0
"BP_0011N",7/31/2002,0
"BP_0011N",8/1/2002,0
"BP_0011N",8/2/2002,0
"BP_0011N",8/5/2002,0
"BP_0011N",8/6/2002,0
"BP_0011N",8/7/2002,0
"BP_0011N",8/8/2002,0
"BP_0011N",8/9/2002,0
"BP_0011N",8/12/2002,0
"BP_0011N",8/13/2002,0
"BP_0011N",8/14/2002,0
"BP_0011N",8/15/2002,0
"BP_0011N",8/16/2002,0
"BP_0011N",8/19/2002,0
"BP_0011N",8/20/2002,0
"BP_0011N",8/21/2002,0
"BP_0011N",8/22/2002,0
"BP_0011N",8/23/2002,0
"BP_0011N",8/26/2002,0
"BP_0011N",8/27/2002,0
"BP_0011N",8/28/2002,0
"BP_0011N",8/29/2002,9.114847E-03
"BP_0011N",8/30/2002,0
"BP_0011N",9/3/2002,4.170871E-03
"BP_0011N",9/4/2002,1.04274E-03
"BP_0011N",9/5/2002,2.346118E-03
"BP_0011N",9/6/2002,-6.386709E-03
"BP_0011N",9/9/2002,-1.303384E-03
"BP_0011N",9/10/2002,-5.213684E-04
"BP_0011N",9/11/2002,0
"BP_0011N",9/12/2002,0
"BP_0011N",9/13/2002,0
"BP_0011N",9/16/2002,0
"BP_0011N",9/17/2002,0
"BP_0011N",9/18/2002,0
"BP_0011N",9/19/2002,0
"BP_0011N",9/20/2002,0
"BP_0011N",9/23/2002,0
"BP_0011N",9/24/2002,0
"BP_0011N",9/25/2002,-7.865662E-04
"BP_0011N",9/26/2002,-2.577637E-04
"BP_0011N",9/27/2002,1.546347E-03
"BP_0011N",9/30/2002,6.056424E-03
"BP_0011N",10/1/2002,-2.061792E-03
"BP_0011N",10/2/2002,2.577606E-04
"BP_0011N",10/3/2002,1.67515E-03
"BP_0011N",10/4/2002,-1.67515E-03
"BP_0011N",10/7/2002,-1.159778E-03
"BP_0011N",10/8/2002,-2.319482E-03
"BP_0011N",10/9/2002,0
"BP_0011N",10/10/2002,0
"BP_0011N",10/11/2002,0
"BP_0011N",10/15/2002,0
"BP_0011N",10/16/2002,0
"BP_0011N",10/17/2002,0
"BP_0011N",10/18/2002,0
"BP_0011N",10/21/2002,0
"BP_0011N",10/22/2002,0
"BP_0011N",10/23/2002,0
"BP_0011N",10/24/2002,0
"BP_0011N",10/25/2002,0
"BP_0011N",10/28/2002,0
"BP_0011N",10/29/2002,-6.572418E-04
"BP_0011N",10/30/2002,-3.85788E-04
"BP_0011N",10/31/2002,3.986572E-03
"BP_0011N",11/1/2002,-1.285461E-04
"BP_0011N",11/4/2002,-4.886844E-03
"BP_0011N",11/5/2002,4.115192E-03
"BP_0011N",11/6/2002,1.15744E-03
"BP_0011N",11/7/2002,1.067381E-02
"BP_0011N",11/8/2002,5.786963E-03
"BP_0011N",11/12/2002,-6.429565E-04
"BP_0011N",11/13/2002,-2.186255E-03
"BP_0011N",11/14/2002,-2.700586E-03
"BP_0011N",11/15/2002,-3.85788E-04
"BP_0011N",11/18/2002,7.715729E-04
"BP_0011N",11/19/2002,-6.429504E-04
"BP_0011N",11/20/2002,-4.500983E-03
"BP_0011N",11/21/2002,0
"BP_0011N",11/22/2002,0
"BP_0011N",11/25/2002,0
"BP_0011N",11/26/2002,0
"BP_0011N",11/27/2002,0
"BP_0011N",11/29/2002,0
"BP_0011N",12/2/2002,0
"BP_0011N",12/3/2002,0
"BP_0011N",12/4/2002,0
"BP_0011N",12/5/2002,0
"BP_0011N",12/6/2002,0
"BP_0011N",12/9/2002,0
"BP_0011N",12/10/2002,-5.37561E-03
"BP_0011N",12/11/2002,3.189499E-03
"BP_0011N",12/12/2002,3.317023E-03
"BP_0011N",12/13/2002,5.103207E-03
"BP_0011N",12/16/2002,1.530988E-03
"BP_0011N",12/17/2002,4.082556E-03
"BP_0011N",12/18/2002,1.530981E-03
"BP_0011N",12/19/2002,2.041241E-03
"BP_0011N",12/20/2002,-1.276062E-04
"BP_0011N",12/23/2002,-1.033394E-02
"BP_0011N",12/24/2002,0
"BP_0011N",12/26/2002,0
"BP_0011N",12/27/2002,0
"BP_0011N",12/30/2002,0
"BP_0011N",12/31/2002,0
"BP_0011N",1/2/2003,0
"BP_0011N",1/3/2003,0
"BP_0011N",1/6/2003,0
"BP_0011N",1/7/2003,0
"BP_0011N",1/8/2003,0
"BP_0011N",1/9/2003,-4.388473E-03
"BP_0011N",1/10/2003,2.243521E-03
"BP_0011N",1/13/2003,-5.608838E-03
"BP_0011N",1/14/2003,3.489905E-03
"BP_0011N",1/15/2003,-1.121725E-03
"BP_0011N",1/16/2003,5.110272E-03
"BP_0011N",1/17/2003,3.365244E-03
"BP_0011N",1/21/2003,-4.985657E-04
"BP_0011N",1/22/2003,1.246381E-03
"BP_0011N",1/23/2003,2.492841E-03
"BP_0011N",1/24/2003,7.852289E-03
"BP_0011N",1/27/2003,1.495703E-03
"BP_0011N",1/28/2003,1.744952E-03
"BP_0011N",1/29/2003,4.985608E-03
"BP_0011N",1/30/2003,3.863818E-03
"BP_0011N",1/31/2003,-3.614569E-03
"BP_0011N",2/3/2003,-3.489905E-03
"BP_0011N",2/4/2003,4.736365E-03
"BP_0011N",2/5/2003,-2.866754E-03
"BP_0011N",2/6/2003,-5.110266E-03
"BP_0011N",2/7/2003,0
"BP_0011N",2/10/2003,0
"BP_0011N",2/11/2003,0
"BP_0011N",2/12/2003,0
"BP_0011N",2/13/2003,0
"BP_0011N",2/14/2003,0
"BP_0011N",2/18/2003,0
"BP_0011N",2/19/2003,0
"BP_0011N",2/20/2003,0
"BP_0011N",2/21/2003,0
"BP_0011N",2/24/2003,0
"BP_0011N",2/25/2003,0
"BP_0011N",2/26/2003,0
"BP_0011N",2/27/2003,0
"BP_0011N",2/28/2003,0
"BP_0011N",3/3/2003,0
"BP_0011N",3/4/2003,0
"BP_0011N",3/5/2003,0
"BP_0011N",3/6/2003,0
"BP_0011N",3/7/2003,-1.153412E-03
"BP_0011N",3/10/2003,-6.277527E-04
"BP_0011N",3/11/2003,3.641248E-03
"BP_0011N",3/12/2003,3.892328E-03
"BP_0011N",3/13/2003,-6.403571E-03
"BP_0011N",3/14/2003,-5.524658E-03
"BP_0011N",3/17/2003,0
"BP_0011N",3/18/2003,0
"BP_0011N",3/19/2003,0
"BP_0011N",3/20/2003,0
"BP_0011N",3/21/2003,0
"BP_0011N",3/24/2003,0
"BP_0011N",3/25/2003,0
"BP_0011N",3/26/2003,0
"BP_0011N",3/27/2003,-7.550049E-03
"BP_0011N",3/28/2003,7.788477E-03
"BP_0011N",3/31/2003,2.553571E-03
"BP_0011N",4/1/2003,-1.404486E-03
"BP_0011N",4/2/2003,-7.788477E-03
"BP_0011N",4/3/2003,-2.808972E-03
"BP_0011N",4/4/2003,0
"BP_0011N",4/7/2003,0
"BP_0011N",4/8/2003,0
"BP_0011N",4/9/2003,0
"BP_0011N",4/10/2003,0
"BP_0011N",4/11/2003,-6.55365E-04
"BP_0011N",4/14/2003,1.532349E-03
"BP_0011N",4/15/2003,-1.40463E-03
"BP_0011N",4/16/2003,6.12955E-03
"BP_0011N",4/17/2003,-5.235654E-03
"BP_0011N",4/21/2003,-4.341837E-03
"BP_0011N",4/22/2003,0
"BP_0011N",4/23/2003,0
"BP_0011N",4/24/2003,0
"BP_0011N",4/25/2003,0
"BP_0011N",4/28/2003,0
"BP_0011N",4/29/2003,0
"BP_0011N",4/30/2003,0
"BP_0011N",5/1/2003,0
"BP_0011N",5/2/2003,0
"BP_0011N",5/5/2003,0
"BP_0011N",5/6/2003,0
"BP_0011N",5/7/2003,0
"BP_0011N",5/8/2003,0
"BP_0011N",5/9/2003,0
"BP_0011N",5/12/2003,0
"BP_0011N",5/13/2003,0
"BP_0011N",5/14/2003,0
"BP_0011N",5/15/2003,0
"BP_0011N",5/16/2003,0
"BP_0011N",5/19/2003,0
"BP_0011N",5/20/2003,0
"BP_0011N",5/21/2003,0
"BP_0011N",5/22/2003,0
"BP_0011N",5/23/2003,0
"BP_0011N",5/27/2003,0
"BP_0011N",5/28/2003,0
"BP_0011N",5/29/2003,0
"BP_0011N",5/30/2003,0
"BP_0011N",6/2/2003,0
"BP_0011N",6/3/2003,0
"BP_0011N",6/4/2003,0
"BP_0011N",6/5/2003,0
"BP_0011N",6/6/2003,0
"BP_0011N",6/9/2003,0
"BP_0011N",6/10/2003,0
"BP_0011N",6/11/2003,0
"BP_0011N",6/12/2003,0
"BP_0011N",6/13/2003,2.494379E-03
"BP_0011N",6/16/2003,3.618024E-03
"BP_0011N",6/17/2003,3.979816E-03
"BP_0011N",6/18/2003,-3.13562E-03
"BP_0011N",6/19/2003,-7.23645E-04
"BP_0011N",6/20/2003,-9.165542E-03
"BP_0011N",6/23/2003,0
"BP_0011N",6/24/2003,0
"BP_0011N",6/25/2003,0
"BP_0011N",6/26/2003,0
"BP_0011N",6/27/2003,0
"BP_0011N",6/30/2003,0
"BP_0011N",7/1/2003,0
"BP_0011N",7/2/2003,0
"BP_0011N",7/3/2003,0
"BP_0011N",7/7/2003,0
"BP_0011N",7/8/2003,0
"BP_0011N",7/9/2003,0
"BP_0011N",7/10/2003,0
"BP_0011N",7/11/2003,0
"BP_0011N",7/14/2003,0
"BP_0011N",7/15/2003,0
"BP_0011N",7/16/2003,0
"BP_0011N",7/17/2003,0
"BP_0011N",7/18/2003,0
"BP_0011N",7/21/2003,0
"BP_0011N",7/22/2003,0
"BP_0011N",7/23/2003,0
"BP_0011N",7/24/2003,0
"BP_0011N",7/25/2003,2.209448E-03
"BP_0011N",7/28/2003,3.603546E-03
"BP_0011N",7/29/2003,-4.97049E-04
"BP_0011N",7/30/2003,-4.349081E-03
"BP_0011N",7/31/2003,-7.579858E-03
"BP_0011N",8/1/2003,0
"BP_0011N",8/4/2003,0
"BP_0011N",8/5/2003,0
"BP_0011N",8/6/2003,0
"BP_0011N",8/7/2003,0
"BP_0011N",8/8/2003,0
"BP_0011N",8/11/2003,0
"BP_0011N",8/12/2003,0
"BP_0011N",8/13/2003,0
"BP_0011N",8/14/2003,0
"BP_0011N",8/15/2003,0
"BP_0011N",8/18/2003,0
"BP_0011N",8/19/2003,0
"BP_0011N",8/20/2003,0
"BP_0011N",8/21/2003,0
"BP_0011N",8/22/2003,0
"BP_0011N",8/25/2003,0
"BP_0011N",8/26/2003,0
"BP_0011N",8/27/2003,0
"BP_0011N",8/28/2003,0
"BP_0011N",8/29/2003,0
"BP_0011N",9/2/2003,0
"BP_0011N",9/3/2003,0
"BP_0011N",9/4/2003,0
"BP_0011N",9/5/2003,0
"BP_0011N",9/8/2003,-0.0026806
"BP_0011N",9/9/2003,3.420862E-03
"BP_0011N",9/10/2003,8.869721E-04
"BP_0011N",9/11/2003,2.407248E-03
"BP_0011N",9/12/2003,5.954904E-03
"BP_0011N",9/15/2003,-1.266983E-03
"BP_0011N",9/16/2003,-9.629211E-03
"BP_0011N",9/17/2003,0.0145705
"BP_0011N",9/18/2003,2.787408E-03
"BP_0011N",9/19/2003,0.0122899
"BP_0011N",9/22/2003,1.152972E-02
"BP_0011N",9/23/2003,8.868896E-04
"BP_0011N",9/24/2003,4.181042E-03
"BP_0011N",9/25/2003,5.068115E-04
"BP_0011N",9/26/2003,-8.869019E-04
"BP_0011N",9/29/2003,4.687927E-03
"BP_0011N",9/30/2003,-1.900513E-03
"BP_0011N",10/1/2003,3.294214E-03
"BP_0011N",10/2/2003,1.773792E-03
"BP_0011N",10/3/2003,-4.814563E-03
"BP_0011N",10/6/2003,4.244397E-03
"BP_0011N",10/7/2003,-3.991034E-03
"BP_0011N",10/8/2003,-6.33606E-05
"BP_0011N",10/9/2003,-2.850769E-03
"BP_0011N",10/10/2003,0
"BP_0011N",10/14/2003,0
"BP_0011N",10/15/2003,0
"BP_0011N",10/16/2003,0
"BP_0011N",10/17/2003,0
"BP_0011N",10/20/2003,0
"BP_0011N",10/21/2003,0
"BP_0011N",10/22/2003,0
"BP_0011N",10/23/2003,0
"BP_0011N",10/24/2003,1.376013E-03
"BP_0011N",10/27/2003,-1.243195E-03
"BP_0011N",10/28/2003,8.880066E-04
"BP_0011N",10/29/2003,2.131201E-03
"BP_0011N",10/30/2003,-2.66402E-03
"BP_0011N",10/31/2003,-4.736084E-04
"BP_0011N",11/3/2003,-4.676801E-03
"BP_0011N",11/4/2003,0
"BP_0011N",11/5/2003,0
"BP_0011N",11/6/2003,0
"BP_0011N",11/7/2003,0
"BP_0011N",11/10/2003,0
"BP_0011N",11/12/2003,0
"BP_0011N",11/13/2003,0
"BP_0011N",11/14/2003,0
"BP_0011N",11/17/2003,0
"BP_0011N",11/18/2003,0
"BP_0011N",11/19/2003,-3.636725E-03
"BP_0011N",11/20/2003,3.884039E-03
"BP_0011N",11/21/2003,4.119507E-04
"BP_0011N",11/24/2003,-4.472571E-03
"BP_0011N",11/25/2003,1.471216E-03
"BP_0011N",11/26/2003,7.003186E-03
"BP_0011N",11/28/2003,7.41507E-03
"BP_0011N",12/1/2003,-8.650909E-03
"BP_0011N",12/2/2003,5.531903E-03
"BP_0011N",12/3/2003,-1.118195E-03
"BP_0011N",12/4/2003,-2.353967E-03
"BP_0011N",12/5/2003,4.296057E-03
"BP_0011N",12/8/2003,1.824304E-03
"BP_0011N",12/9/2003,7.944806E-03
"BP_0011N",12/10/2003,-1.412427E-03
"BP_0011N",12/11/2003,2.118604E-03
"BP_0011N",12/12/2003,1.177185E-04
"BP_0011N",12/15/2003,-7.0625E-04
"BP_0011N",12/16/2003,5.355401E-03
"BP_0011N",12/17/2003,6.650031E-03
"BP_0011N",12/18/2003,3.825244E-03
"BP_0011N",12/19/2003,-2.88363E-03
"BP_0011N",12/22/2003,-1.824377E-03
"BP_0011N",12/23/2003,2.942383E-04
"BP_0011N",12/24/2003,6.944324E-03
"BP_0011N",12/26/2003,-2.000879E-03
"BP_0011N",12/29/2003,9.415405E-04
"BP_0011N",12/30/2003,3.354517E-03
"BP_0011N",12/31/2003,3.295593E-03
"BP_0011N",1/2/2004,5.649548E-03
"BP_0011N",1/5/2004,8.709839E-03
"BP_0011N",1/6/2004,8.945215E-03
"BP_0011N",1/7/2004,-2.236316E-03
"BP_0011N",1/8/2004,7.356213E-03
"BP_0011N",1/9/2004,9.062915E-03
"BP_0011N",1/12/2004,-1.765625E-04
"BP_0011N",1/13/2004,-2.295117E-03
"BP_0011N",1/14/2004,-4.825732E-03
"BP_0011N",1/15/2004,-6.944263E-03
"BP_0011N",1/16/2004,-2.059741E-03
"BP_0011N",1/20/2004,0
"BP_0011N",1/21/2004,0
"BP_0011N",1/22/2004,0
"BP_0011N",1/23/2004,0
"BP_0011N",1/26/2004,0
"BP_0011N",1/27/2004,0
"BP_0011N",1/28/2004,0
"BP_0011N",1/29/2004,0
"BP_0011N",1/30/2004,0
"BP_0011N",2/2/2004,0
"BP_0011N",2/3/2004,0
"BP_0011N",2/4/2004,0
"BP_0011N",2/5/2004,0
"BP_0011N",2/6/2004,0
"BP_0011N",2/9/2004,0
"BP_0011N",2/10/2004,5.320874E-03
"BP_0011N",2/11/2004,8.959021E-03
"BP_0011N",2/12/2004,1.619043E-03
"BP_0011N",2/13/2004,-3.238159E-03
"BP_0011N",2/17/2004,1.079399E-02
"BP_0011N",2/18/2004,-8.311413E-03
"BP_0011N",2/19/2004,4.155737E-03
"BP_0011N",2/20/2004,-9.282837E-03
"BP_0011N",2/23/2004,0
"BP_0011N",2/24/2004,0
"BP_0011N",2/25/2004,0
"BP_0011N",2/26/2004,0
"BP_0011N",2/27/2004,0
"BP_0011N",3/1/2004,0
"BP_0011N",3/2/2004,0
"BP_0011N",3/3/2004,0
"BP_0011N",3/4/2004,0
"BP_0011N",3/5/2004,0
"BP_0011N",3/8/2004,0
"BP_0011N",3/9/2004,0
"BP_0011N",3/10/2004,0
"BP_0011N",3/11/2004,0
"BP_0011N",3/12/2004,0
"BP_0011N",3/15/2004,0
"BP_0011N",3/16/2004,0
"BP_0011N",3/17/2004,0
"BP_0011N",3/18/2004,0
"BP_0011N",3/19/2004,0
"BP_0011N",3/22/2004,6.528711E-03
"BP_0011N",3/23/2004,6.599243E-04
"BP_0011N",3/24/2004,-1.330763E-02
"BP_0011N",3/25/2004,-4.619141E-03
"BP_0011N",3/26/2004,0
"BP_0011N",3/29/2004,0
"BP_0011N",3/30/2004,0
"BP_0011N",3/31/2004,0
"BP_0011N",4/1/2004,0
"BP_0011N",4/2/2004,0
"BP_0011N",4/5/2004,0
"BP_0011N",4/6/2004,0
"BP_0011N",4/7/2004,0
"BP_0011N",4/8/2004,0
"BP_0011N",4/12/2004,0
"BP_0011N",4/13/2004,0
"BP_0011N",4/14/2004,0
"BP_0011N",4/15/2004,0
"BP_0011N",4/16/2004,0
"BP_0011N",4/19/2004,0
"BP_0011N",4/20/2004,0
"BP_0011N",4/21/2004,0
"BP_0011N",4/22/2004,0
"BP_0011N",4/23/2004,0
"BP_0011N",4/26/2004,0
"BP_0011N",4/27/2004,0
"BP_0011N",4/28/2004,0
"BP_0011N",4/29/2004,0
"BP_0011N",4/30/2004,0
"BP_0011N",5/3/2004,0
"BP_0011N",5/4/2004,0
"BP_0011N",5/5/2004,-2.359289E-03
"BP_0011N",5/6/2004,1.399463E-03
"BP_0011N",5/7/2004,-4.086487E-03
"BP_0011N",5/10/2004,-5.821948E-03
"BP_0011N",5/11/2004,-4.142541E-03
"BP_0011N",5/12/2004,0
"BP_0011N",5/13/2004,0
"BP_0011N",5/14/2004,0
"BP_0011N",5/17/2004,0
"BP_0011N",5/18/2004,0
"BP_0011N",5/19/2004,9.928528E-03
"BP_0011N",5/20/2004,-5.618311E-03
"BP_0011N",5/21/2004,9.306994E-03
"BP_0011N",5/24/2004,1.305261E-03
"BP_0011N",5/25/2004,1.140675E-02
